,cut,clarity,price,color
12345,Very Good,SI1,5226,E
12346,Very Good,VS2,5227,G
12348,Premium,SI1,5228,H
12349,Premium,SI1,5228,F
12351,Very Good,SI1,5229,E
12355,Very Good,SI1,5231,E
12356,Very Good,SI1,5231,G
12357,Very Good,SI1,5231,J
12390,Very Good,SI1,5232,E
12391,Premium,SI1,5232,G
12396,Premium,SI1,5233,I
12399,Premium,SI1,5233,G
12404,Very Good,VS2,5234,J
12410,Very Good,VS2,5236,H
12413,Very Good,SI1,5236,H
12415,Premium,SI1,5236,F
12417,Premium,SI1,5237,H
12418,Premium,SI1,5237,E
12421,Very Good,SI1,5239,E
12425,Premium,VS2,5241,H
12426,Very Good,SI1,5241,F
12427,Very Good,SI1,5241,F
12430,Premium,VS2,5242,G
12432,Premium,VS2,5242,G
12440,Premium,VS2,5242,G
12446,Premium,VS2,5242,I
12450,Very Good,SI1,5245,E
12451,Very Good,SI1,5245,I
12455,Very Good,SI1,5247,H
12458,Very Good,SI1,5248,F
12459,Very Good,VS2,5249,I
12460,Premium,SI1,5249,F
12461,Premium,SI1,5249,F
12463,Premium,SI1,5249,G
12467,Premium,VS2,5250,G
12470,Premium,VS2,5250,H
12471,Premium,SI1,5250,I
12472,Premium,VS2,5250,H
12484,Very Good,VS2,5254,H
12486,Very Good,SI1,5255,D
12488,Very Good,VS2,5255,H
12489,Premium,SI1,5255,G
12493,Very Good,SI1,5256,F
12496,Very Good,SI1,5257,E
12498,Very Good,SI1,5257,I
12506,Premium,VS2,5259,D
12511,Premium,VS2,5260,H
12512,Very Good,VS2,5260,H
12514,Premium,VS2,5260,H
12515,Premium,VS2,5260,H
12516,Very Good,VS2,5260,H
12518,Premium,VS2,5260,H
12525,Very Good,VS2,5264,H
12527,Premium,VS2,5264,J
12528,Premium,VS2,5265,J
12530,Premium,SI1,5266,J
12531,Very Good,VS2,5266,H
12532,Premium,SI1,5266,H
12533,Premium,SI1,5266,H
12537,Premium,SI1,5267,H
12546,Very Good,SI1,5270,H
12551,Premium,SI1,5273,G
12552,Premium,SI1,5273,G
12556,Premium,SI1,5276,I
12566,Premium,SI1,5278,E
12567,Very Good,SI1,5278,E
12569,Premium,SI1,5278,E
12571,Premium,SI1,5279,E
12575,Very Good,SI1,5280,G
12580,Very Good,SI1,5280,I
12584,Premium,SI1,5281,G
12585,Premium,SI1,5282,I
12587,Premium,SI1,5284,F
12591,Very Good,SI1,5285,H
12594,Premium,SI1,5285,I
12596,Very Good,SI1,5286,H
12597,Premium,SI1,5287,F
12598,Premium,SI1,5287,F
12599,Very Good,SI1,5287,F
12600,Very Good,SI1,5287,H
12604,Premium,VS2,5288,G
12605,Premium,SI1,5288,F
12610,Very Good,SI1,5290,F
12611,Premium,SI1,5290,J
12612,Very Good,SI1,5291,G
12615,Premium,SI1,5291,H
12616,Premium,SI1,5291,H
12619,Premium,SI1,5292,F
12620,Premium,SI1,5292,G
12621,Premium,SI1,5292,G
12622,Premium,SI1,5292,F
12625,Very Good,VS2,5292,H
12627,Premium,SI1,5292,I
12628,Premium,SI1,5292,F
12630,Premium,SI1,5292,F
12631,Premium,SI1,5292,F
12632,Premium,SI1,5292,F
12633,Premium,SI1,5292,F
12634,Premium,SI1,5292,F
12635,Premium,SI1,5292,F
12636,Premium,SI1,5292,F
12639,Premium,SI1,5293,I
12643,Very Good,VS2,5294,G
12654,Premium,SI1,5299,E
12656,Premium,VS2,5299,J
12657,Premium,SI1,5300,F
12658,Premium,SI1,5301,F
12660,Very Good,SI1,5301,F
12662,Premium,SI1,5301,E
12668,Premium,VS2,5303,H
12673,Very Good,VS2,5305,E
12674,Very Good,SI1,5305,G
12675,Premium,SI1,5305,D
12676,Premium,VS2,5305,H
12677,Premium,VS2,5306,I
12688,Premium,SI1,5311,H
12689,Premium,SI1,5311,E
12692,Very Good,SI1,599,G
12722,Premium,VS2,5312,H
12723,Premium,VS2,5312,H
12724,Premium,VS2,5312,E
12725,Premium,VS2,5312,E
12727,Premium,VS2,5312,H
12729,Very Good,SI1,5313,D
12734,Premium,SI1,5315,H
12735,Premium,SI1,5315,H
12748,Premium,SI1,5320,H
12750,Very Good,SI1,5320,D
12751,Premium,VS2,5320,H
12755,Premium,SI1,5322,E
12756,Very Good,SI1,5322,E
12758,Premium,VS2,5322,G
12759,Premium,VS2,5323,H
12762,Very Good,SI1,5324,I
12767,Premium,SI1,5326,G
12768,Premium,VS2,5327,H
12769,Very Good,SI1,5327,J
12772,Very Good,SI1,5328,E
12775,Premium,SI1,5329,G
12777,Very Good,SI1,5329,F
12781,Premium,VS2,5330,F
12793,Very Good,VS2,5335,H
12796,Very Good,SI1,5335,H
12798,Premium,SI1,5335,H
12802,Premium,SI1,5338,H
12803,Very Good,SI1,5339,E
12804,Very Good,SI1,5339,E
12808,Very Good,SI1,5342,D
12809,Very Good,SI1,5342,D
12813,Premium,VS2,5344,H
12815,Premium,SI1,5345,F
12816,Premium,SI1,5345,F
12817,Premium,SI1,5345,F
12818,Premium,SI1,5345,F
12821,Very Good,SI1,5346,I
12822,Premium,VS2,5346,G
12823,Premium,VS2,5346,G
12828,Premium,VS2,5347,F
12830,Very Good,SI1,5351,E
12831,Very Good,SI1,5351,E
12832,Premium,SI1,5351,D
12835,Very Good,SI1,5352,I
12839,Very Good,VS2,5353,G
12840,Very Good,SI1,5353,G
12841,Premium,SI1,5353,I
12845,Premium,VS2,5356,H
12857,Very Good,SI1,5361,G
12866,Premium,SI1,5363,H
12867,Premium,SI1,5363,H
12871,Premium,VS2,5364,H
12873,Premium,VS2,5364,H
12874,Premium,VS2,5364,H
12875,Premium,VS2,5364,H
12877,Premium,SI1,5366,E
12878,Premium,SI1,5366,F
12879,Premium,SI1,5366,G
12880,Very Good,SI1,5367,H
12881,Very Good,SI1,5367,H
12883,Premium,SI1,5368,I
12884,Premium,SI1,5368,I
12885,Premium,SI1,5369,F
12887,Premium,VS2,5370,H
12888,Very Good,VS2,5370,H
12892,Very Good,SI1,5372,E
12893,Very Good,SI1,5372,G
12903,Very Good,SI1,5374,F
12905,Very Good,SI1,5375,H
12913,Premium,SI1,5376,G
12928,Very Good,SI1,5381,E
12930,Very Good,SI1,5382,J
12932,Very Good,VS2,5383,H
12933,Very Good,SI1,5383,F
12934,Very Good,SI1,5384,F
12937,Premium,SI1,5384,F
12938,Premium,SI1,5384,G
12939,Premium,SI1,5384,F
12940,Very Good,VS2,5385,G
12945,Very Good,SI1,5386,D
12949,Very Good,SI1,5387,E
12955,Very Good,VS2,5387,I
12961,Very Good,SI1,5390,D
12962,Very Good,SI1,5390,D
12963,Very Good,SI1,5390,D
12964,Premium,SI1,5390,D
12965,Very Good,SI1,5390,J
12967,Premium,SI1,5390,I
12971,Very Good,VS2,5393,H
12972,Very Good,VS2,5393,H
12974,Very Good,SI1,5393,D
12978,Very Good,SI1,5394,D
12981,Premium,VS2,5395,H
12982,Premium,VS2,5395,H
12984,Premium,VS2,5396,J
12985,Premium,SI1,5396,E
12986,Very Good,SI1,5396,E
12988,Premium,SI1,5396,E
12989,Very Good,SI1,5397,E
12991,Very Good,SI1,5398,F
12993,Premium,SI1,5398,F
12996,Premium,VS2,5400,H
12999,Premium,SI1,5402,G
13000,Premium,VS2,5404,H
13001,Premium,VS2,5405,I
13007,Very Good,SI1,5406,H
13009,Premium,VS2,5407,G
13016,Very Good,SI1,5408,I
13017,Very Good,SI1,5408,I
13018,Very Good,SI1,5408,I
13020,Very Good,VS2,600,E
13034,Premium,SI1,600,F
13036,Very Good,SI1,600,F
13037,Premium,SI1,600,F
13038,Premium,SI1,600,F
13041,Very Good,SI1,600,F
13042,Premium,SI1,600,F
13044,Premium,SI1,600,F
13046,Very Good,VS2,601,E
13047,Very Good,SI1,601,I
13050,Premium,SI1,5408,G
13051,Premium,SI1,5408,G
13054,Premium,SI1,5410,D
13055,Premium,SI1,5410,H
13056,Premium,SI1,5410,F
13057,Very Good,SI1,5411,E
13058,Very Good,SI1,5411,E
13068,Premium,SI1,5412,I
13076,Very Good,SI1,5413,E
13077,Very Good,VS2,5415,H
13079,Very Good,SI1,5416,E
13083,Premium,VS2,5416,H
13090,Premium,SI1,5419,D
13096,Premium,SI1,5421,I
13098,Premium,SI1,5421,I
13099,Very Good,SI1,5422,D
13102,Very Good,SI1,5424,E
13104,Premium,VS2,5424,H
13105,Premium,SI1,5424,G
13109,Premium,VS2,5426,H
13114,Premium,SI1,5429,E
13117,Very Good,SI1,5430,F
13121,Premium,SI1,5430,E
13123,Premium,VS2,5430,E
13128,Premium,VS2,5432,H
13129,Very Good,SI1,5433,H
13130,Very Good,SI1,5433,H
13131,Premium,SI1,5433,E
13132,Premium,SI1,5433,H
13133,Premium,SI1,5433,H
13134,Premium,SI1,5433,H
13136,Very Good,SI1,5435,G
13139,Premium,SI1,5436,F
13144,Very Good,SI1,5438,G
13145,Premium,SI1,5438,J
13151,Premium,VS2,5439,I
13152,Premium,SI1,5439,H
13155,Premium,SI1,5443,D
13158,Very Good,SI1,5443,D
13161,Very Good,SI1,5443,D
13162,Very Good,SI1,5443,H
13167,Premium,SI1,5445,E
13168,Premium,SI1,5445,E
13169,Premium,SI1,5445,E
13170,Very Good,SI1,5445,E
13173,Premium,SI1,5446,J
13175,Very Good,VS2,5447,H
13176,Very Good,SI1,5447,E
13178,Premium,VS2,5450,H
13179,Very Good,VS2,5450,H
13180,Very Good,SI1,5450,J
13185,Very Good,VS2,5451,G
13188,Very Good,SI1,5452,I
13191,Premium,SI1,5453,G
13193,Premium,SI1,5454,H
13194,Premium,VS2,5454,H
13195,Very Good,VS2,5455,J
13197,Very Good,SI1,5455,H
13199,Premium,SI1,5455,F
13201,Very Good,SI1,5456,I
13203,Very Good,SI1,5456,E
13207,Very Good,SI1,5457,I
13213,Premium,SI1,5458,H
13217,Premium,SI1,5458,G
13218,Premium,SI1,5458,H
13219,Very Good,SI1,5458,H
13224,Very Good,SI1,5461,E
13225,Very Good,SI1,5461,E
13227,Premium,SI1,5461,H
13228,Premium,VS2,5461,H
13229,Very Good,SI1,5463,I
13231,Premium,SI1,5464,I
13232,Premium,SI1,5465,H
13233,Premium,SI1,5466,I
13234,Premium,SI1,5466,I
13235,Premium,SI1,5466,I
13237,Premium,VS2,5468,H
13238,Premium,VS2,5468,H
13243,Premium,SI1,5470,E
13246,Premium,VS2,5474,I
13248,Very Good,VS2,5476,D
13249,Very Good,SI1,5476,I
13252,Premium,SI1,5476,H
13255,Very Good,SI1,5479,E
13256,Very Good,VS2,5480,H
13257,Very Good,SI1,5480,G
13259,Premium,SI1,5480,H
13260,Premium,SI1,5480,J
13261,Very Good,SI1,5481,F
13263,Premium,SI1,5483,F
13266,Premium,SI1,5484,F
13267,Very Good,VS2,5484,G
13273,Premium,SI1,5485,E
13274,Premium,SI1,5485,E
13282,Premium,SI1,5487,F
13284,Premium,SI1,5488,D
13285,Premium,SI1,5488,D
13286,Premium,SI1,5488,D
13287,Premium,SI1,5488,D
13288,Premium,SI1,5488,D
13294,Very Good,SI1,5491,F
13295,Very Good,SI1,5491,F
13297,Premium,SI1,5491,D
13301,Very Good,SI1,5494,E
13310,Very Good,SI1,5497,G
13313,Very Good,SI1,5498,D
13315,Premium,VS2,5498,H
13316,Very Good,SI1,5499,E
13318,Very Good,SI1,5499,E
13319,Very Good,SI1,5499,E
13321,Premium,SI1,5500,E
13323,Very Good,SI1,5500,I
13324,Very Good,SI1,5500,F
13329,Very Good,VS2,5502,H
13330,Premium,VS2,5502,I
13333,Premium,SI1,5504,F
13337,Premium,VS2,5504,J
13342,Premium,SI1,5504,I
13344,Very Good,VS2,5505,F
13346,Premium,VS2,5506,G
13348,Premium,SI1,5506,H
13349,Very Good,SI1,5508,E
13350,Very Good,VS2,419,D
13351,Very Good,VS2,419,D
13352,Very Good,VS2,419,E
13353,Very Good,VS2,419,E
13354,Very Good,VS2,419,E
13355,Very Good,VS2,419,E
13356,Very Good,VS2,419,E
13357,Very Good,VS2,419,E
13358,Very Good,VS2,419,E
13359,Very Good,VS2,419,F
13360,Very Good,VS2,419,F
13361,Very Good,VS2,419,F
13362,Very Good,VS2,419,F
13363,Very Good,VS2,419,F
13376,Very Good,VS2,420,D
13388,Premium,SI1,601,D
13393,Very Good,VS2,602,F
13396,Very Good,VS2,602,F
13399,Very Good,VS2,602,F
13403,Very Good,VS2,602,F
13404,Premium,VS2,602,F
13406,Very Good,VS2,603,E
13408,Very Good,SI1,603,J
13410,Very Good,SI1,5508,H
13414,Premium,SI1,5510,I
13420,Premium,SI1,5510,I
13421,Very Good,SI1,5511,G
13425,Very Good,VS2,5515,H
13428,Premium,SI1,5515,E
13429,Very Good,SI1,5516,H
13436,Very Good,VS2,5519,G
13440,Very Good,SI1,5520,F
13441,Premium,VS2,5520,H
13443,Premium,VS2,5521,I
13444,Very Good,SI1,5521,F
13445,Very Good,SI1,5521,H
13447,Very Good,SI1,5522,G
13448,Very Good,SI1,5522,I
13452,Very Good,VS2,5524,I
13453,Very Good,VS2,5524,H
13455,Very Good,SI1,5525,F
13456,Premium,SI1,5525,E
13459,Very Good,SI1,5526,G
13462,Very Good,SI1,5528,F
13465,Very Good,VS2,5530,J
13467,Very Good,VS2,5531,I
13470,Premium,SI1,5532,D
13472,Very Good,SI1,5533,D
13474,Very Good,SI1,5534,E
13481,Premium,SI1,5535,F
13487,Premium,SI1,5536,J
13489,Very Good,VS2,5537,H
13490,Very Good,SI1,5538,G
13493,Premium,VS2,5538,G
13494,Very Good,SI1,5539,E
13502,Premium,VS2,5541,J
13503,Very Good,SI1,5542,D
13505,Premium,SI1,5543,D
13506,Premium,SI1,5543,D
13507,Premium,SI1,5543,D
13509,Very Good,SI1,5543,D
13510,Premium,VS2,5543,G
13511,Premium,SI1,5543,D
13512,Premium,SI1,5543,D
13513,Premium,SI1,5543,D
13514,Premium,SI1,5543,E
13515,Premium,SI1,5544,E
13516,Very Good,VS2,5544,E
13517,Premium,SI1,5544,F
13519,Very Good,VS2,5544,G
13525,Premium,SI1,5544,E
13526,Premium,SI1,5544,E
13527,Premium,SI1,5544,E
13529,Premium,SI1,5544,H
13531,Premium,SI1,5546,J
13534,Premium,SI1,5546,J
13536,Premium,SI1,5547,I
13539,Premium,SI1,5547,E
13542,Premium,SI1,5548,G
13543,Very Good,VS2,5548,H
13544,Very Good,SI1,5548,D
13547,Premium,VS2,5550,H
13551,Very Good,VS2,5551,H
13552,Very Good,SI1,5551,D
13561,Very Good,SI1,5553,E
13563,Premium,SI1,5554,H
13565,Premium,SI1,5554,H
13572,Premium,SI1,5555,I
13574,Very Good,SI1,5556,E
13576,Premium,SI1,5556,I
13577,Premium,SI1,5556,G
13580,Premium,SI1,5556,I
13582,Very Good,SI1,5557,D
13583,Premium,SI1,5557,F
13584,Premium,SI1,5557,F
13586,Premium,SI1,5557,F
13588,Very Good,VS2,5559,H
13590,Premium,SI1,5559,F
13592,Very Good,VS2,5560,F
13593,Premium,SI1,5561,F
13595,Premium,VS2,5561,H
13602,Very Good,VS2,5565,H
13603,Very Good,VS2,5565,E
13604,Very Good,SI1,5567,H
13606,Premium,SI1,5569,J
13607,Premium,SI1,5569,J
13611,Very Good,SI1,5570,F
13614,Very Good,SI1,5571,E
13616,Premium,VS2,5571,H
13617,Premium,VS2,5572,H
13621,Premium,VS2,5573,H
13622,Premium,SI1,5574,F
13633,Premium,VS2,5579,H
13635,Premium,SI1,5580,F
13636,Premium,SI1,5581,G
13637,Premium,VS2,5581,G
13638,Premium,SI1,5581,F
13644,Very Good,SI1,5584,F
13645,Very Good,SI1,5584,I
13646,Very Good,VS2,5585,H
13650,Very Good,SI1,5587,G
13655,Premium,SI1,5588,I
13661,Premium,SI1,5592,H
13666,Premium,VS2,5593,G
13667,Very Good,SI1,5595,H
13668,Very Good,SI1,5595,H
13669,Premium,SI1,5595,H
13678,Very Good,SI1,5598,D
13679,Very Good,SI1,5598,D
13681,Premium,SI1,5599,E
13683,Premium,SI1,5599,D
13687,Premium,SI1,5599,E
13690,Premium,SI1,5599,E
13691,Premium,SI1,5599,F
13692,Premium,SI1,5599,E
13693,Premium,SI1,5599,E
13694,Very Good,VS2,5600,G
13695,Very Good,VS2,5600,G
13696,Very Good,SI1,5600,D
13700,Premium,SI1,5600,G
13701,Premium,SI1,5600,E
13706,Premium,VS2,5601,H
13709,Premium,SI1,5602,I
13731,Premium,VS2,603,D
13732,Premium,SI1,603,F
13740,Premium,SI1,5602,I
13747,Very Good,SI1,5605,D
13750,Premium,SI1,5606,D
13752,Premium,VS2,5606,F
13753,Premium,VS2,5606,F
13755,Premium,SI1,5607,J
13756,Very Good,SI1,5607,G
13764,Premium,VS2,5611,H
13766,Premium,SI1,5612,E
13768,Very Good,SI1,5613,J
13771,Very Good,VS2,5614,H
13773,Very Good,VS2,5616,E
13776,Premium,SI1,5617,I
13778,Premium,SI1,5618,J
13781,Very Good,SI1,5619,D
13782,Premium,VS2,5620,G
13784,Very Good,VS2,5620,H
13786,Premium,VS2,5620,G
13787,Premium,SI1,5621,F
13788,Very Good,SI1,5621,D
13789,Very Good,SI1,5621,D
13792,Very Good,SI1,5622,D
13794,Premium,VS2,5622,I
13795,Premium,SI1,5622,H
13798,Very Good,VS2,5623,G
13805,Very Good,VS2,5625,H
13811,Very Good,SI1,5627,E
13816,Premium,SI1,5628,E
13820,Premium,SI1,5631,H
13825,Very Good,VS2,5633,E
13832,Very Good,VS2,5638,H
13834,Very Good,SI1,5638,F
13838,Premium,SI1,5640,E
13839,Premium,SI1,5641,F
13843,Premium,SI1,5642,E
13846,Premium,SI1,5644,D
13851,Very Good,VS2,5645,G
13853,Premium,VS2,5645,E
13855,Premium,VS2,5645,G
13856,Premium,SI1,5645,F
13857,Premium,SI1,5645,D
13858,Premium,VS2,5645,I
13859,Very Good,SI1,5645,D
13860,Very Good,SI1,5645,D
13861,Very Good,VS2,5646,H
13864,Premium,SI1,5646,E
13869,Premium,SI1,5648,I
13872,Premium,VS2,5649,I
13873,Premium,SI1,5650,G
13874,Premium,VS2,5650,H
13875,Premium,VS2,5650,H
13876,Premium,SI1,5650,F
13877,Very Good,VS2,5650,F
13882,Premium,VS2,5652,H
13885,Premium,SI1,5653,D
13889,Very Good,SI1,5654,D
13890,Premium,VS2,5654,G
13895,Premium,SI1,5655,E
13897,Premium,SI1,5656,D
13899,Premium,SI1,5656,E
13903,Premium,SI1,5659,D
13907,Very Good,SI1,5662,E
13908,Very Good,VS2,5662,F
13910,Premium,SI1,5662,F
13912,Very Good,SI1,5664,H
13916,Premium,SI1,5664,I
13917,Very Good,SI1,5665,H
13920,Very Good,SI1,5665,G
13923,Very Good,SI1,5666,F
13925,Premium,VS2,5666,E
13926,Premium,VS2,5666,H
13928,Very Good,SI1,5667,F
13932,Very Good,SI1,5669,J
13933,Premium,SI1,5669,H
13938,Very Good,SI1,5671,D
13939,Very Good,SI1,5671,D
13940,Premium,SI1,5671,I
13942,Premium,SI1,5671,H
13943,Very Good,SI1,5672,I
13946,Premium,VS2,5674,H
13947,Very Good,SI1,5674,H
13952,Premium,VS2,5677,H
13953,Premium,VS2,5677,H
13954,Premium,VS2,5677,H
13955,Very Good,SI1,5678,G
13958,Very Good,VS2,5679,G
13963,Very Good,SI1,5684,E
13966,Premium,SI1,5686,F
13967,Premium,SI1,5686,F
13971,Very Good,SI1,5689,E
13974,Premium,SI1,5690,I
13976,Premium,SI1,5690,I
13985,Very Good,SI1,5695,D
13989,Very Good,VS2,5696,G
13990,Premium,SI1,5696,H
13996,Very Good,SI1,5698,H
13999,Premium,SI1,5698,H
14000,Premium,SI1,5698,H
14001,Premium,VS2,5699,I
14002,Premium,VS2,5699,I
14003,Very Good,SI1,5699,I
14004,Premium,VS2,5699,I
14007,Premium,VS2,5700,H
14010,Premium,VS2,5701,G
14011,Very Good,SI1,5701,F
14012,Very Good,VS2,5701,G
14015,Very Good,VS2,5701,G
14018,Premium,VS2,5701,G
14019,Premium,SI1,5701,D
14022,Very Good,VS2,5702,G
14023,Very Good,VS2,5702,G
14028,Premium,SI1,5702,H
14032,Premium,VS2,5704,F
14033,Premium,SI1,5704,D
14037,Premium,SI1,5706,H
14040,Very Good,VS2,605,F
14050,Premium,VS2,605,H
14051,Premium,VS2,605,G
14052,Premium,VS2,605,G
14053,Premium,SI1,605,E
14054,Premium,VS2,605,F
14056,Premium,VS2,605,F
14057,Very Good,VS2,605,F
14068,Very Good,VS2,605,F
14070,Premium,SI1,5708,D
14073,Very Good,SI1,5709,D
14075,Premium,SI1,5710,E
14077,Very Good,SI1,5712,I
14078,Premium,SI1,5712,I
14081,Very Good,SI1,5713,F
14082,Very Good,SI1,5713,D
14083,Premium,SI1,5713,F
14084,Premium,VS2,5713,G
14088,Premium,SI1,5715,J
14091,Premium,SI1,5717,F
14093,Very Good,SI1,5717,H
14095,Premium,SI1,5717,I
14096,Premium,SI1,5717,I
14098,Premium,SI1,5718,H
14099,Very Good,SI1,5718,E
14100,Premium,VS2,5718,F
14102,Very Good,VS2,5720,E
14103,Premium,SI1,5720,F
14106,Premium,VS2,5722,H
14110,Very Good,SI1,5723,J
14114,Very Good,VS2,5723,G
14115,Premium,SI1,5723,D
14116,Premium,SI1,5723,D
14117,Very Good,VS2,5724,I
14119,Premium,SI1,5724,F
14127,Premium,VS2,5728,H
14129,Premium,SI1,5729,F
14130,Very Good,VS2,5729,H
14131,Premium,VS2,5729,H
14133,Very Good,SI1,5731,D
14134,Very Good,SI1,5731,D
14137,Very Good,SI1,5733,D
14141,Very Good,VS2,5738,H
14146,Premium,SI1,5739,D
14147,Premium,SI1,5740,I
14151,Premium,VS2,5741,G
14153,Premium,SI1,5741,E
14154,Very Good,SI1,5743,F
14162,Premium,SI1,5746,H
14163,Premium,SI1,5746,H
14164,Premium,SI1,5746,H
14165,Very Good,VS2,5747,G
14171,Premium,SI1,5749,E
14173,Very Good,VS2,5750,H
14174,Premium,SI1,5750,G
14176,Premium,SI1,5751,H
14179,Very Good,SI1,5752,H
14182,Very Good,SI1,5755,D
14190,Very Good,VS2,5758,G
14192,Premium,SI1,5758,D
14196,Very Good,VS2,5759,G
14197,Very Good,VS2,5759,G
14198,Very Good,VS2,5759,G
14199,Very Good,VS2,5759,F
14200,Very Good,VS2,5759,G
14201,Premium,VS2,5759,G
14202,Premium,VS2,5759,G
14203,Very Good,VS2,5759,G
14204,Very Good,VS2,5759,G
14205,Very Good,SI1,5759,E
14210,Very Good,VS2,5760,E
14211,Premium,SI1,5760,I
14216,Premium,SI1,5762,D
14218,Very Good,SI1,5763,I
14226,Very Good,VS2,5766,G
14228,Premium,SI1,5766,E
14232,Very Good,SI1,5767,D
14242,Very Good,SI1,5769,F
14243,Very Good,SI1,5770,E
14246,Very Good,SI1,5771,E
14247,Very Good,SI1,5771,I
14251,Premium,SI1,5773,E
14253,Premium,VS2,5774,F
14254,Premium,SI1,5775,D
14257,Premium,SI1,5775,D
14259,Premium,SI1,5775,D
14260,Premium,VS2,5775,H
14261,Premium,SI1,5775,E
14262,Premium,VS2,5777,H
14263,Very Good,VS2,5777,E
14265,Very Good,SI1,5778,D
14267,Premium,VS2,5778,J
14268,Very Good,VS2,5779,G
14269,Premium,VS2,5779,H
14270,Very Good,SI1,5779,D
14276,Very Good,SI1,5780,H
14277,Premium,SI1,5780,D
14278,Premium,SI1,5780,D
14279,Premium,VS2,5781,H
14280,Premium,VS2,5781,F
14283,Very Good,VS2,5783,I
14284,Premium,VS2,5783,H
14285,Premium,VS2,5783,H
14286,Very Good,VS2,5783,H
14287,Very Good,VS2,5783,G
14290,Very Good,VS2,5785,J
14294,Premium,VS2,5787,G
14297,Very Good,VS2,5789,I
14298,Very Good,SI1,5789,F
14300,Premium,SI1,5791,G
14303,Premium,SI1,5793,H
14316,Premium,SI1,5799,D
14317,Premium,SI1,5799,G
14318,Premium,VS2,5800,J
14319,Very Good,VS2,5800,E
14320,Premium,SI1,5801,H
14322,Premium,SI1,5801,G
14323,Premium,SI1,5802,H
14324,Premium,SI1,5802,E
14325,Very Good,SI1,5803,D
14326,Very Good,SI1,5804,F
14335,Premium,VS2,5805,H
14336,Premium,VS2,5806,G
14337,Premium,VS2,5806,G
14338,Very Good,VS2,5806,G
14339,Very Good,VS2,5806,G
14340,Premium,VS2,5806,G
14351,Premium,SI1,5809,D
14353,Very Good,SI1,5812,D
14355,Premium,VS2,5813,G
14357,Premium,SI1,5813,F
14358,Very Good,SI1,5814,E
14360,Premium,VS2,5814,G
14361,Very Good,SI1,5815,D
14362,Premium,VS2,5815,J
14363,Very Good,SI1,5815,H
14369,Very Good,SI1,5816,I
14376,Premium,VS2,605,F
14380,Premium,VS2,605,F
14381,Premium,VS2,605,F
14399,Premium,VS2,605,F
14402,Premium,SI1,5817,D
14407,Very Good,SI1,5819,F
14409,Very Good,VS2,5820,H
14413,Very Good,SI1,5821,D
14415,Premium,VS2,5821,G
14416,Premium,SI1,5821,D
14417,Premium,SI1,5821,E
14418,Premium,SI1,5821,F
14419,Premium,SI1,5822,H
14420,Premium,SI1,5822,H
14422,Premium,SI1,5822,H
14425,Premium,VS2,5824,H
14427,Very Good,VS2,5825,D
14429,Very Good,SI1,5826,H
14431,Premium,VS2,5826,G
14438,Very Good,VS2,5831,H
14442,Premium,SI1,5831,H
14443,Premium,VS2,5832,H
14444,Very Good,VS2,5832,J
14445,Premium,VS2,5832,I
14447,Very Good,SI1,5832,D
14448,Very Good,SI1,5832,D
14449,Premium,VS2,5832,I
14452,Very Good,VS2,5833,H
14459,Very Good,VS2,5836,I
14461,Premium,SI1,5836,F
14465,Premium,VS2,5839,G
14466,Very Good,VS2,5839,G
14467,Very Good,SI1,5839,D
14483,Very Good,VS2,5849,H
14486,Very Good,SI1,5851,D
14487,Premium,SI1,5851,G
14488,Premium,SI1,5851,G
14493,Very Good,VS2,5854,H
14495,Premium,SI1,5854,F
14498,Very Good,SI1,5855,I
14502,Premium,VS2,5858,H
14505,Very Good,VS2,5860,G
14508,Premium,SI1,5860,D
14509,Very Good,VS2,5861,H
14510,Very Good,SI1,5861,F
14516,Premium,VS2,5864,G
14517,Premium,VS2,5864,G
14518,Premium,VS2,5864,G
14519,Premium,VS2,5864,G
14520,Premium,VS2,5864,G
14521,Premium,VS2,5864,G
14523,Premium,VS2,5864,F
14524,Premium,VS2,5864,F
14525,Premium,VS2,5864,G
14526,Premium,VS2,5864,G
14527,Premium,VS2,5864,G
14530,Very Good,SI1,5865,E
14535,Very Good,SI1,5868,H
14537,Premium,SI1,5868,G
14538,Premium,SI1,5869,I
14539,Very Good,SI1,5871,H
14542,Premium,SI1,5871,H
14544,Premium,SI1,5872,D
14546,Premium,SI1,5876,J
14548,Premium,VS2,5878,H
14551,Premium,SI1,5880,D
14552,Premium,SI1,5880,D
14557,Premium,SI1,5880,D
14558,Premium,SI1,5880,D
14559,Premium,SI1,5880,D
14567,Premium,SI1,5882,F
14569,Premium,VS2,5882,E
14571,Premium,VS2,5882,E
14572,Very Good,VS2,5883,H
14574,Very Good,VS2,5884,I
14578,Very Good,SI1,5885,E
14580,Premium,VS2,5885,H
14582,Premium,VS2,5885,H
14583,Very Good,VS2,5886,G
14586,Very Good,VS2,5887,E
14589,Premium,VS2,5887,G
14592,Premium,VS2,5889,G
14594,Premium,VS2,5889,H
14596,Premium,VS2,5889,I
14597,Premium,VS2,5889,H
14600,Premium,VS2,5889,I
14603,Premium,SI1,5890,D
14607,Premium,VS2,5893,F
14610,Premium,SI1,5894,E
14611,Very Good,VS2,5897,H
14617,Premium,SI1,5899,H
14619,Very Good,VS2,5902,F
14623,Premium,VS2,5902,H
14629,Premium,VS2,5906,E
14632,Premium,SI1,5908,E
14633,Premium,SI1,5908,E
14637,Very Good,VS2,5911,H
